ID,FLAGBINARY,PHONE,MSTAT,RSTAT,KIDS,CARDI,CARDH2,AGE,TAD,BUREAU,SEARCH,phone1,PhoneWoe,MSgrouped,Married1,Married2,MSwoe,AgeBinned,AgeGrouped,Age_d_1,Age_d_2,Age_d_3,Age_d_4,Age_d_5,Age_d_6,Age_d_7,Age_d_8,AgeWoe,PRE_1,PRE_2,PRE_3
3779,1,1,2,3,0,0,0,29,0,0,0,1,.08,2,0,1,-.5,4,4,0,0,0,1,0,0,0,0,.03,.836622669524142,.851356444395862,.851356444395862
3780,1,1,1,3,2,0,0,25,40,0,0,1,.08,1,1,0,.47,2,2,0,1,0,0,0,0,0,0,-.69,.786667677574701,.794788973523434,.794788973523434
3781,1,1,1,1,2,0,0,43,156,0,0,1,.08,1,1,0,.47,8,8,0,0,0,0,0,0,1,0,.64,.924665285666626,.930069410530946,.930069410530946
3782,1,1,4,3,0,0,0,65,20,0,0,1,.08,1,1,0,.47,10,10,0,0,0,0,0,0,0,1,1.13,.951837072995778,.957431462758646,.957431462758646
3785,1,1,1,3,0,1,0,35,40,0,0,1,.08,1,1,0,.47,6,6,0,0,0,0,0,1,0,0,.23,.893029265793429,.89811889782933,.89811889782933
3786,1,1,1,3,1,0,0,27,16,0,0,1,.08,1,1,0,.47,3,3,0,0,1,0,0,0,0,0,-.28,.841580861924015,.849082943767813,.849082943767813
3788,1,1,2,1,0,0,0,30,36,0,0,1,.08,2,0,1,-.5,4,4,0,0,0,1,0,0,0,0,.03,.836622669524142,.851356444395862,.851356444395862
3789,1,1,2,3,0,0,0,31,0,0,0,1,.08,2,0,1,-.5,4,4,0,0,0,1,0,0,0,0,.03,.836622669524142,.851356444395862,.851356444395862
3790,1,1,2,5,0,0,0,21,36,0,0,1,.08,2,0,1,-.5,1,1,1,0,0,0,0,0,0,0,-.93,.688023980116284,.702259393433892,.702259393433892
3791,1,1,5,2,3,1,0,44,59,0,0,1,.08,3,0,0,-.06,8,8,0,0,0,0,0,0,1,0,.64,.88041444171604,.892828673296522,.892828673296522
3792,1,0,5,3,2,0,0,25,29,0,0,0,-.79,3,0,0,-.06,2,2,0,1,0,0,0,0,0,0,-.69,.688651963987391,.4934576349388,.4934576349388
3793,1,1,1,1,1,0,0,58,424,0,0,1,.08,1,1,0,.47,10,10,0,0,0,0,0,0,0,1,1.13,.951837072995778,.957431462758646,.957431462758646
3794,1,1,1,3,1,0,0,37,104,0,0,1,.08,1,1,0,.47,6,6,0,0,0,0,0,1,0,0,.23,.893029265793429,.89811889782933,.89811889782933
3795,1,1,2,3,0,0,0,36,21,0,0,1,.08,2,0,1,-.5,6,6,0,0,0,0,0,1,0,0,.23,.859135408570823,.872773947519358,.872773947519358
3796,1,1,1,3,2,0,0,43,0,0,0,1,.08,1,1,0,.47,8,8,0,0,0,0,0,0,1,0,.64,.924665285666626,.930069410530946,.930069410530946
3797,1,0,2,3,0,1,0,35,5,0,0,0,-.79,2,0,1,-.5,6,6,0,0,0,0,0,1,0,0,.23,.859135408570823,.733663997095007,.733663997095007
3799,1,1,2,3,0,0,0,25,13,0,0,1,.08,2,0,1,-.5,2,2,0,1,0,0,0,0,0,0,-.69,.729288976705409,.750869111472505,.750869111472505
3800,1,1,1,3,2,0,0,46,263,0,0,1,.08,1,1,0,.47,8,8,0,0,0,0,0,0,1,0,.64,.924665285666626,.930069410530946,.930069410530946
3801,1,1,2,3,2,0,0,32,168,0,0,1,.08,2,0,1,-.5,5,5,0,0,0,0,1,0,0,0,.47,.885242092656931,.89811638334343,.89811638334343
3802,1,1,4,1,0,0,0,60,504,0,0,1,.08,1,1,0,.47,10,10,0,0,0,0,0,0,0,1,1.13,.951837072995778,.957431462758646,.957431462758646
3803,1,1,1,1,3,0,0,43,300,0,0,1,.08,1,1,0,.47,8,8,0,0,0,0,0,0,1,0,.64,.924665285666626,.930069410530946,.930069410530946
3804,1,1,1,3,0,0,0,44,160,0,0,1,.08,1,1,0,.47,8,8,0,0,0,0,0,0,1,0,.64,.924665285666626,.930069410530946,.930069410530946
3806,1,1,1,1,2,0,0,38,108,0,0,1,.08,1,1,0,.47,6,6,0,0,0,0,0,1,0,0,.23,.893029265793429,.89811889782933,.89811889782933
3809,1,1,2,5,0,0,0,27,108,0,0,1,.08,2,0,1,-.5,3,3,0,0,1,0,0,0,0,0,-.28,.795125309967657,.814064783319128,.814064783319128
3810,1,0,2,4,0,0,0,43,300,0,0,0,-.79,2,0,1,-.5,8,8,0,0,0,0,0,0,1,0,.64,.899669177900751,.806051117066691,.806051117066691
3811,1,1,1,1,1,0,0,58,318,0,0,1,.08,1,1,0,.47,10,10,0,0,0,0,0,0,0,1,1.13,.951837072995778,.957431462758646,.957431462758646
3812,1,1,4,3,0,0,0,60,6,0,0,1,.08,1,1,0,.47,10,10,0,0,0,0,0,0,0,1,1.13,.951837072995778,.957431462758646,.957431462758646
3814,1,1,2,3,0,1,0,30,144,0,0,1,.08,2,0,1,-.5,4,4,0,0,0,1,0,0,0,0,.03,.836622669524142,.851356444395862,.851356444395862
3815,1,1,1,1,0,0,0,47,153,0,0,1,.08,1,1,0,.47,9,8,0,0,0,0,0,0,1,0,.64,.924665285666626,.930069410530946,.930069410530946
3816,1,1,3,1,2,0,0,36,216,0,0,1,.08,3,0,0,-.06,6,6,0,0,0,0,0,1,0,0,.23,.833541014172165,.846668360254363,.846668360254363
3818,1,1,2,5,0,0,0,30,73,0,0,1,.08,2,0,1,-.5,4,4,0,0,0,1,0,0,0,0,.03,.836622669524142,.851356444395862,.851356444395862
3819,1,1,2,5,0,0,0,26,40,0,0,1,.08,2,0,1,-.5,3,3,0,0,1,0,0,0,0,0,-.28,.795125309967657,.814064783319128,.814064783319128
3820,1,1,1,3,1,0,0,61,40,0,0,1,.08,1,1,0,.47,10,10,0,0,0,0,0,0,0,1,1.13,.951837072995778,.957431462758646,.957431462758646
3821,1,1,1,1,3,0,0,39,4,0,0,1,.08,1,1,0,.47,7,6,0,0,0,0,0,1,0,0,.23,.893029265793429,.89811889782933,.89811889782933
3822,1,1,1,3,2,0,0,34,45,0,0,1,.08,1,1,0,.47,5,5,0,0,0,0,1,0,0,0,.47,.91348688598486,.918882040210863,.918882040210863
3825,1,1,1,1,1,0,0,46,124,0,0,1,.08,1,1,0,.47,8,8,0,0,0,0,0,0,1,0,.64,.924665285666626,.930069410530946,.930069410530946
3826,1,1,1,1,2,0,0,40,264,0,0,1,.08,1,1,0,.47,7,6,0,0,0,0,0,1,0,0,.23,.893029265793429,.89811889782933,.89811889782933
3827,1,1,1,3,2,0,0,38,122,0,0,1,.08,1,1,0,.47,6,6,0,0,0,0,0,1,0,0,.23,.893029265793429,.89811889782933,.89811889782933
3829,1,1,1,3,0,1,0,36,28,0,0,1,.08,1,1,0,.47,6,6,0,0,0,0,0,1,0,0,.23,.893029265793429,.89811889782933,.89811889782933
3831,1,1,3,3,0,0,0,63,330,0,0,1,.08,3,0,0,-.06,10,10,0,0,0,0,0,0,0,1,1.13,.922203838855408,.933723727243627,.933723727243627
3832,1,1,1,3,1,0,0,35,25,0,0,1,.08,1,1,0,.47,6,6,0,0,0,0,0,1,0,0,.23,.893029265793429,.89811889782933,.89811889782933
3833,1,1,1,3,0,0,0,42,184,0,0,1,.08,1,1,0,.47,8,8,0,0,0,0,0,0,1,0,.64,.924665285666626,.930069410530946,.930069410530946
3835,1,1,1,1,2,0,0,48,64,0,0,1,.08,1,1,0,.47,9,8,0,0,0,0,0,0,1,0,.64,.924665285666626,.930069410530946,.930069410530946
3836,1,1,1,3,3,0,0,37,228,0,0,1,.08,1,1,0,.47,6,6,0,0,0,0,0,1,0,0,.23,.893029265793429,.89811889782933,.89811889782933
3837,0,0,2,3,0,0,0,32,0,0,0,0,-.79,2,0,1,-.5,5,5,0,0,0,0,1,0,0,0,.47,.885242092656931,.779722478709867,.779722478709867
3840,1,1,4,1,0,1,0,38,41,0,0,1,.08,1,1,0,.47,6,6,0,0,0,0,0,1,0,0,.23,.893029265793429,.89811889782933,.89811889782933
3841,1,0,2,3,0,0,0,32,24,0,0,0,-.79,2,0,1,-.5,5,5,0,0,0,0,1,0,0,0,.47,.885242092656931,.779722478709867,.779722478709867
3842,0,0,2,5,0,0,0,21,4,4,4,0,-.79,2,0,1,-.5,1,1,1,0,0,0,0,0,0,0,-.93,.688023980116284,.486418720687855,.486418720687855
3843,1,1,2,3,0,1,0,32,2,0,0,1,.08,2,0,1,-.5,5,5,0,0,0,0,1,0,0,0,.47,.885242092656931,.89811638334343,.89811638334343
3844,1,1,1,1,4,0,0,33,100,0,0,1,.08,1,1,0,.47,5,5,0,0,0,0,1,0,0,0,.47,.91348688598486,.918882040210863,.918882040210863
3845,0,1,1,1,0,1,0,43,28,0,0,1,.08,1,1,0,.47,8,8,0,0,0,0,0,0,1,0,.64,.924665285666626,.930069410530946,.930069410530946
3846,1,1,1,1,1,0,0,45,324,1,1,1,.08,1,1,0,.47,8,8,0,0,0,0,0,0,1,0,.64,.924665285666626,.930069410530946,.930069410530946
3847,1,1,1,3,0,0,0,29,31,0,0,1,.08,1,1,0,.47,4,4,0,0,0,1,0,0,0,0,.03,.875146180519427,.880383261687306,.880383261687306
3850,1,1,1,3,2,0,0,44,14,0,0,1,.08,1,1,0,.47,8,8,0,0,0,0,0,0,1,0,.64,.924665285666626,.930069410530946,.930069410530946
3851,0,1,2,3,0,0,0,33,19,0,0,1,.08,2,0,1,-.5,5,5,0,0,0,0,1,0,0,0,.47,.885242092656931,.89811638334343,.89811638334343
3852,1,1,3,1,1,0,0,35,52,0,0,1,.08,3,0,0,-.06,6,6,0,0,0,0,0,1,0,0,.23,.833541014172165,.846668360254363,.846668360254363
3853,1,1,1,3,2,0,0,26,40,0,0,1,.08,1,1,0,.47,3,3,0,0,1,0,0,0,0,0,-.28,.841580861924015,.849082943767813,.849082943767813
3854,0,1,2,1,0,0,0,29,112,0,0,1,.08,2,0,1,-.5,4,4,0,0,0,1,0,0,0,0,.03,.836622669524142,.851356444395862,.851356444395862
3856,1,1,1,3,0,0,0,32,77,0,0,1,.08,1,1,0,.47,5,5,0,0,0,0,1,0,0,0,.47,.91348688598486,.918882040210863,.918882040210863
3857,1,1,2,5,0,0,0,23,36,0,0,1,.08,2,0,1,-.5,2,2,0,1,0,0,0,0,0,0,-.69,.729288976705409,.750869111472505,.750869111472505
3858,1,1,2,3,0,1,0,34,52,0,0,1,.08,2,0,1,-.5,5,5,0,0,0,0,1,0,0,0,.47,.885242092656931,.89811638334343,.89811638334343
3860,1,1,2,5,0,1,0,27,108,1,1,1,.08,2,0,1,-.5,3,3,0,0,1,0,0,0,0,0,-.28,.795125309967657,.814064783319128,.814064783319128
3861,1,1,2,3,0,1,0,34,31,0,0,1,.08,2,0,1,-.5,5,5,0,0,0,0,1,0,0,0,.47,.885242092656931,.89811638334343,.89811638334343
3862,1,1,1,3,0,0,0,28,64,0,0,1,.08,1,1,0,.47,3,3,0,0,1,0,0,0,0,0,-.28,.841580861924015,.849082943767813,.849082943767813
3863,0,1,2,3,0,1,0,34,18,0,0,1,.08,2,0,1,-.5,5,5,0,0,0,0,1,0,0,0,.47,.885242092656931,.89811638334343,.89811638334343
3864,1,1,1,2,0,0,0,42,136,0,0,1,.08,1,1,0,.47,8,8,0,0,0,0,0,0,1,0,.64,.924665285666626,.930069410530946,.930069410530946
3865,1,1,1,3,2,0,0,31,45,0,0,1,.08,1,1,0,.47,4,4,0,0,0,1,0,0,0,0,.03,.875146180519427,.880383261687306,.880383261687306
3866,1,1,1,1,0,0,0,45,328,0,0,1,.08,1,1,0,.47,8,8,0,0,0,0,0,0,1,0,.64,.924665285666626,.930069410530946,.930069410530946
3870,1,1,2,5,0,0,0,20,24,0,0,1,.08,2,0,1,-.5,1,1,1,0,0,0,0,0,0,0,-.93,.688023980116284,.702259393433892,.702259393433892
3871,0,1,4,3,0,1,0,63,83,0,0,1,.08,1,1,0,.47,10,10,0,0,0,0,0,0,0,1,1.13,.951837072995778,.957431462758646,.957431462758646
3872,1,1,2,5,0,0,0,21,36,0,0,1,.08,2,0,1,-.5,1,1,1,0,0,0,0,0,0,0,-.93,.688023980116284,.702259393433892,.702259393433892
3873,1,1,2,3,0,0,0,26,40,0,0,1,.08,2,0,1,-.5,3,3,0,0,1,0,0,0,0,0,-.28,.795125309967657,.814064783319128,.814064783319128
3877,1,1,2,4,0,0,0,21,16,0,0,1,.08,2,0,1,-.5,1,1,1,0,0,0,0,0,0,0,-.93,.688023980116284,.702259393433892,.702259393433892
3878,1,1,1,1,2,0,0,44,16,0,0,1,.08,1,1,0,.47,8,8,0,0,0,0,0,0,1,0,.64,.924665285666626,.930069410530946,.930069410530946
3879,1,1,2,3,0,0,0,69,0,0,0,1,.08,2,0,1,-.5,10,10,0,0,0,0,0,0,0,1,1.13,.935225016919551,.94595376791692,.94595376791692
3880,1,1,2,3,2,0,0,38,22,0,0,1,.08,2,0,1,-.5,6,6,0,0,0,0,0,1,0,0,.23,.859135408570823,.872773947519358,.872773947519358
3881,1,1,2,5,0,0,0,20,24,0,0,1,.08,2,0,1,-.5,1,1,1,0,0,0,0,0,0,0,-.93,.688023980116284,.702259393433892,.702259393433892
3886,1,1,3,3,1,0,0,47,196,0,0,1,.08,3,0,0,-.06,9,8,0,0,0,0,0,0,1,0,.64,.88041444171604,.892828673296522,.892828673296522
3887,1,1,1,2,1,0,0,39,78,0,0,1,.08,1,1,0,.47,7,6,0,0,0,0,0,1,0,0,.23,.893029265793429,.89811889782933,.89811889782933
3888,0,1,1,3,0,0,0,33,2,1,1,1,.08,1,1,0,.47,5,5,0,0,0,0,1,0,0,0,.47,.91348688598486,.918882040210863,.918882040210863
3889,1,1,2,3,0,0,0,30,27,0,0,1,.08,2,0,1,-.5,4,4,0,0,0,1,0,0,0,0,.03,.836622669524142,.851356444395862,.851356444395862
3890,1,1,3,3,0,0,0,45,34,0,0,1,.08,3,0,0,-.06,8,8,0,0,0,0,0,0,1,0,.64,.88041444171604,.892828673296522,.892828673296522
3892,1,1,1,3,4,0,0,49,26,0,0,1,.08,1,1,0,.47,9,8,0,0,0,0,0,0,1,0,.64,.924665285666626,.930069410530946,.930069410530946
3893,0,1,3,3,0,0,0,26,40,0,0,1,.08,3,0,0,-.06,3,3,0,0,1,0,0,0,0,0,-.28,.761134181761634,.778963511417973,.778963511417973
3894,1,1,1,3,1,0,0,29,132,0,0,1,.08,1,1,0,.47,4,4,0,0,0,1,0,0,0,0,.03,.875146180519427,.880383261687306,.880383261687306
3896,0,1,1,1,3,0,0,38,59,0,0,1,.08,1,1,0,.47,6,6,0,0,0,0,0,1,0,0,.23,.893029265793429,.89811889782933,.89811889782933
3897,1,1,1,3,1,0,1,36,40,0,0,1,.08,1,1,0,.47,6,6,0,0,0,0,0,1,0,0,.23,.893029265793429,.89811889782933,.89811889782933
3898,0,1,1,5,1,0,0,29,132,0,0,1,.08,1,1,0,.47,4,4,0,0,0,1,0,0,0,0,.03,.875146180519427,.880383261687306,.880383261687306
3899,1,1,1,3,1,0,0,45,172,0,0,1,.08,1,1,0,.47,8,8,0,0,0,0,0,0,1,0,.64,.924665285666626,.930069410530946,.930069410530946
3901,1,1,1,1,1,0,0,33,93,0,0,1,.08,1,1,0,.47,5,5,0,0,0,0,1,0,0,0,.47,.91348688598486,.918882040210863,.918882040210863
3903,1,1,1,1,0,0,0,26,2,0,0,1,.08,1,1,0,.47,3,3,0,0,1,0,0,0,0,0,-.28,.841580861924015,.849082943767813,.849082943767813
3904,1,1,2,5,0,1,0,25,84,0,0,1,.08,2,0,1,-.5,2,2,0,1,0,0,0,0,0,0,-.69,.729288976705409,.750869111472505,.750869111472505
3906,0,1,2,3,0,0,0,29,105,0,0,1,.08,2,0,1,-.5,4,4,0,0,0,1,0,0,0,0,.03,.836622669524142,.851356444395862,.851356444395862
3907,1,1,2,5,0,0,0,24,76,1,0,1,.08,2,0,1,-.5,2,2,0,1,0,0,0,0,0,0,-.69,.729288976705409,.750869111472505,.750869111472505
3908,1,1,1,3,3,0,0,32,33,0,0,1,.08,1,1,0,.47,5,5,0,0,0,0,1,0,0,0,.47,.91348688598486,.918882040210863,.918882040210863
3909,1,1,4,5,1,0,0,44,292,0,0,1,.08,1,1,0,.47,8,8,0,0,0,0,0,0,1,0,.64,.924665285666626,.930069410530946,.930069410530946
3910,1,1,2,3,0,0,0,24,52,0,0,1,.08,2,0,1,-.5,2,2,0,1,0,0,0,0,0,0,-.69,.729288976705409,.750869111472505,.750869111472505
3911,1,1,1,3,1,0,0,41,136,0,0,1,.08,1,1,0,.47,7,6,0,0,0,0,0,1,0,0,.23,.893029265793429,.89811889782933,.89811889782933
3912,1,1,3,3,1,0,0,40,4,0,0,1,.08,3,0,0,-.06,7,6,0,0,0,0,0,1,0,0,.23,.833541014172165,.846668360254363,.846668360254363
3913,0,1,2,5,0,0,0,20,24,0,0,1,.08,2,0,1,-.5,1,1,1,0,0,0,0,0,0,0,-.93,.688023980116284,.702259393433892,.702259393433892
3914,1,1,2,3,0,0,0,34,52,0,0,1,.08,2,0,1,-.5,5,5,0,0,0,0,1,0,0,0,.47,.885242092656931,.89811638334343,.89811638334343
3915,0,1,1,3,1,0,0,33,7,0,0,1,.08,1,1,0,.47,5,5,0,0,0,0,1,0,0,0,.47,.91348688598486,.918882040210863,.918882040210863
3916,1,1,2,3,0,0,0,31,156,0,0,1,.08,2,0,1,-.5,4,4,0,0,0,1,0,0,0,0,.03,.836622669524142,.851356444395862,.851356444395862
3917,1,0,2,3,0,0,0,40,129,0,0,0,-.79,2,0,1,-.5,7,6,0,0,0,0,0,1,0,0,.23,.859135408570823,.733663997095007,.733663997095007
3918,1,1,3,3,2,0,0,40,52,0,0,1,.08,3,0,0,-.06,7,6,0,0,0,0,0,1,0,0,.23,.833541014172165,.846668360254363,.846668360254363
3923,1,1,1,3,1,0,0,32,21,0,0,1,.08,1,1,0,.47,5,5,0,0,0,0,1,0,0,0,.47,.91348688598486,.918882040210863,.918882040210863
3924,1,1,1,3,0,1,0,63,238,0,0,1,.08,1,1,0,.47,10,10,0,0,0,0,0,0,0,1,1.13,.951837072995778,.957431462758646,.957431462758646
3925,1,1,1,3,0,0,0,33,112,0,0,1,.08,1,1,0,.47,5,5,0,0,0,0,1,0,0,0,.47,.91348688598486,.918882040210863,.918882040210863
3926,1,1,2,3,0,0,0,26,96,0,0,1,.08,2,0,1,-.5,3,3,0,0,1,0,0,0,0,0,-.28,.795125309967657,.814064783319128,.814064783319128
3927,0,1,1,3,1,0,0,39,21,0,0,1,.08,1,1,0,.47,7,6,0,0,0,0,0,1,0,0,.23,.893029265793429,.89811889782933,.89811889782933
3928,1,1,2,3,0,0,0,37,7,0,0,1,.08,2,0,1,-.5,6,6,0,0,0,0,0,1,0,0,.23,.859135408570823,.872773947519358,.872773947519358
3929,1,1,2,3,0,0,0,57,304,0,0,1,.08,2,0,1,-.5,10,10,0,0,0,0,0,0,0,1,1.13,.935225016919551,.94595376791692,.94595376791692
3931,1,1,1,3,0,0,0,57,30,0,0,1,.08,1,1,0,.47,10,10,0,0,0,0,0,0,0,1,1.13,.951837072995778,.957431462758646,.957431462758646
3934,1,1,2,5,0,0,0,19,12,0,0,1,.08,2,0,1,-.5,1,1,1,0,0,0,0,0,0,0,-.93,.688023980116284,.702259393433892,.702259393433892
3935,1,1,1,1,2,0,0,57,328,0,0,1,.08,1,1,0,.47,10,10,0,0,0,0,0,0,0,1,1.13,.951837072995778,.957431462758646,.957431462758646
3936,1,1,2,3,0,0,0,31,33,0,0,1,.08,2,0,1,-.5,4,4,0,0,0,1,0,0,0,0,.03,.836622669524142,.851356444395862,.851356444395862
3938,1,1,1,1,3,0,0,38,40,0,0,1,.08,1,1,0,.47,6,6,0,0,0,0,0,1,0,0,.23,.893029265793429,.89811889782933,.89811889782933
3939,1,1,2,3,0,1,0,36,33,0,0,1,.08,2,0,1,-.5,6,6,0,0,0,0,0,1,0,0,.23,.859135408570823,.872773947519358,.872773947519358
3940,1,1,3,3,1,1,0,44,40,0,0,1,.08,3,0,0,-.06,8,8,0,0,0,0,0,0,1,0,.64,.88041444171604,.892828673296522,.892828673296522
3941,1,1,1,5,0,1,0,21,16,0,0,1,.08,1,1,0,.47,1,1,1,0,0,0,0,0,0,0,-.93,.751164750611961,.751917458668046,.751917458668046
3942,1,1,1,1,2,1,0,39,252,0,0,1,.08,1,1,0,.47,7,6,0,0,0,0,0,1,0,0,.23,.893029265793429,.89811889782933,.89811889782933
3944,1,1,1,5,2,1,0,32,168,0,0,1,.08,1,1,0,.47,5,5,0,0,0,0,1,0,0,0,.47,.91348688598486,.918882040210863,.918882040210863
3946,1,1,3,3,1,0,0,37,24,0,0,1,.08,3,0,0,-.06,6,6,0,0,0,0,0,1,0,0,.23,.833541014172165,.846668360254363,.846668360254363
3948,0,1,1,3,1,1,0,27,21,0,0,1,.08,1,1,0,.47,3,3,0,0,1,0,0,0,0,0,-.28,.841580861924015,.849082943767813,.849082943767813
3950,1,1,1,1,2,0,0,48,244,0,0,1,.08,1,1,0,.47,9,8,0,0,0,0,0,0,1,0,.64,.924665285666626,.930069410530946,.930069410530946
3952,1,1,1,3,1,1,0,47,11,0,0,1,.08,1,1,0,.47,9,8,0,0,0,0,0,0,1,0,.64,.924665285666626,.930069410530946,.930069410530946
3956,1,1,2,3,1,0,0,34,9,0,0,1,.08,2,0,1,-.5,5,5,0,0,0,0,1,0,0,0,.47,.885242092656931,.89811638334343,.89811638334343
3957,1,1,2,3,0,0,0,37,201,0,0,1,.08,2,0,1,-.5,6,6,0,0,0,0,0,1,0,0,.23,.859135408570823,.872773947519358,.872773947519358
3959,1,1,1,2,0,0,0,39,37,0,0,1,.08,1,1,0,.47,7,6,0,0,0,0,0,1,0,0,.23,.893029265793429,.89811889782933,.89811889782933
3960,0,1,1,3,1,0,0,22,12,1,1,1,.08,1,1,0,.47,1,1,1,0,0,0,0,0,0,0,-.93,.751164750611961,.751917458668046,.751917458668046
3961,0,1,1,3,0,0,0,22,48,0,0,1,.08,1,1,0,.47,1,1,1,0,0,0,0,0,0,0,-.93,.751164750611961,.751917458668046,.751917458668046
3962,1,1,1,3,2,0,0,32,64,1,1,1,.08,1,1,0,.47,5,5,0,0,0,0,1,0,0,0,.47,.91348688598486,.918882040210863,.918882040210863
3963,0,0,2,3,0,0,0,24,23,0,0,0,-.79,2,0,1,-.5,2,2,0,1,0,0,0,0,0,0,-.69,.729288976705409,.547564306363855,.547564306363855
3965,1,0,2,3,0,0,0,36,216,0,0,0,-.79,2,0,1,-.5,6,6,0,0,0,0,0,1,0,0,.23,.859135408570823,.733663997095007,.733663997095007
3966,1,1,4,3,0,0,0,63,23,0,0,1,.08,1,1,0,.47,10,10,0,0,0,0,0,0,0,1,1.13,.951837072995778,.957431462758646,.957431462758646
3968,1,1,1,1,0,0,0,56,213,0,0,1,.08,1,1,0,.47,9,8,0,0,0,0,0,0,1,0,.64,.924665285666626,.930069410530946,.930069410530946
3969,1,1,1,3,1,0,0,37,102,0,0,1,.08,1,1,0,.47,6,6,0,0,0,0,0,1,0,0,.23,.893029265793429,.89811889782933,.89811889782933
3970,1,1,1,3,1,0,0,36,26,0,0,1,.08,1,1,0,.47,6,6,0,0,0,0,0,1,0,0,.23,.893029265793429,.89811889782933,.89811889782933
3971,1,1,5,5,0,0,0,27,0,1,1,1,.08,3,0,0,-.06,3,3,0,0,1,0,0,0,0,0,-.28,.761134181761634,.778963511417973,.778963511417973
3972,1,1,2,3,1,0,0,33,17,0,0,1,.08,2,0,1,-.5,5,5,0,0,0,0,1,0,0,0,.47,.885242092656931,.89811638334343,.89811638334343
3974,1,1,1,1,0,0,0,51,220,0,0,1,.08,1,1,0,.47,9,8,0,0,0,0,0,0,1,0,.64,.924665285666626,.930069410530946,.930069410530946
3980,1,1,1,3,2,0,0,48,13,0,0,1,.08,1,1,0,.47,9,8,0,0,0,0,0,0,1,0,.64,.924665285666626,.930069410530946,.930069410530946
3981,1,1,1,2,4,1,0,53,64,0,0,1,.08,1,1,0,.47,9,8,0,0,0,0,0,0,1,0,.64,.924665285666626,.930069410530946,.930069410530946
3982,0,1,2,5,0,0,0,25,84,0,0,1,.08,2,0,1,-.5,2,2,0,1,0,0,0,0,0,0,-.69,.729288976705409,.750869111472505,.750869111472505
3984,1,1,1,1,0,0,0,52,244,0,0,1,.08,1,1,0,.47,9,8,0,0,0,0,0,0,1,0,.64,.924665285666626,.930069410530946,.930069410530946
3985,1,1,1,3,1,0,0,57,100,0,0,1,.08,1,1,0,.47,10,10,0,0,0,0,0,0,0,1,1.13,.951837072995778,.957431462758646,.957431462758646
3986,1,1,1,5,2,0,0,35,204,0,0,1,.08,1,1,0,.47,6,6,0,0,0,0,0,1,0,0,.23,.893029265793429,.89811889782933,.89811889782933
3987,1,1,2,3,0,0,0,24,31,0,0,1,.08,2,0,1,-.5,2,2,0,1,0,0,0,0,0,0,-.69,.729288976705409,.750869111472505,.750869111472505
3989,1,1,1,3,0,1,0,24,2,0,0,1,.08,1,1,0,.47,2,2,0,1,0,0,0,0,0,0,-.69,.786667677574701,.794788973523434,.794788973523434
3991,0,1,2,5,0,0,0,39,252,0,0,1,.08,2,0,1,-.5,7,6,0,0,0,0,0,1,0,0,.23,.859135408570823,.872773947519358,.872773947519358
3992,1,1,1,3,0,0,0,57,124,0,0,1,.08,1,1,0,.47,10,10,0,0,0,0,0,0,0,1,1.13,.951837072995778,.957431462758646,.957431462758646
3993,1,1,1,3,0,0,0,43,128,0,0,1,.08,1,1,0,.47,8,8,0,0,0,0,0,0,1,0,.64,.924665285666626,.930069410530946,.930069410530946
3994,1,1,3,3,1,0,0,31,39,0,0,1,.08,3,0,0,-.06,4,4,0,0,0,1,0,0,0,0,.03,.807852660435989,.821753709032074,.821753709032074
3995,1,1,1,1,2,0,0,31,117,0,0,1,.08,1,1,0,.47,4,4,0,0,0,1,0,0,0,0,.03,.875146180519427,.880383261687306,.880383261687306
3996,1,1,1,1,2,0,0,33,100,0,0,1,.08,1,1,0,.47,5,5,0,0,0,0,1,0,0,0,.47,.91348688598486,.918882040210863,.918882040210863
3997,1,1,1,3,0,0,0,59,472,0,0,1,.08,1,1,0,.47,10,10,0,0,0,0,0,0,0,1,1.13,.951837072995778,.957431462758646,.957431462758646
3998,1,1,2,3,0,0,0,22,26,0,0,1,.08,2,0,1,-.5,1,1,1,0,0,0,0,0,0,0,-.93,.688023980116284,.702259393433892,.702259393433892
3999,0,1,2,3,0,0,0,24,72,0,0,1,.08,2,0,1,-.5,2,2,0,1,0,0,0,0,0,0,-.69,.729288976705409,.750869111472505,.750869111472505
4000,1,1,1,3,0,0,0,60,352,0,0,1,.08,1,1,0,.47,10,10,0,0,0,0,0,0,0,1,1.13,.951837072995778,.957431462758646,.957431462758646
4001,1,1,1,3,0,1,0,23,0,0,0,1,.08,1,1,0,.47,2,2,0,1,0,0,0,0,0,0,-.69,.786667677574701,.794788973523434,.794788973523434
4002,0,1,2,5,0,0,0,27,108,0,0,1,.08,2,0,1,-.5,3,3,0,0,1,0,0,0,0,0,-.28,.795125309967657,.814064783319128,.814064783319128
4003,1,1,2,3,0,0,0,23,2,0,0,1,.08,2,0,1,-.5,2,2,0,1,0,0,0,0,0,0,-.69,.729288976705409,.750869111472505,.750869111472505
4004,1,1,1,3,2,0,0,44,16,0,0,1,.08,1,1,0,.47,8,8,0,0,0,0,0,0,1,0,.64,.924665285666626,.930069410530946,.930069410530946
4005,1,1,2,3,0,0,0,46,28,0,0,1,.08,2,0,1,-.5,8,8,0,0,0,0,0,0,1,0,.64,.899669177900751,.91189304171482,.91189304171482
