ID,FLAGBINARY,PHONE,MSTAT,RSTAT,KIDS,CARDI,CARDH2,AGE,TAD,BUREAU,SEARCH,phone1,PhoneWoe,MSgrouped,Married1,Married2,MSwoe,AgeBinned,AgeGrouped,Age_d_1,Age_d_2,Age_d_3,Age_d_4,Age_d_5,Age_d_6,Age_d_7,Age_d_8,AgeWoe,PRE_3,PRE_4,PRE_1,PRE_2
213,0,1,2,5,0,0,0,29,136,0,0,1,.08,2,0,1,-.5,4,4,0,0,0,1,0,0,0,0,.03,.851356444395862,.84635478254365,.850453032125447,.826284851563022
214,1,1,1,3,0,0,1,20,6,0,0,1,.08,1,1,0,.47,1,1,1,0,0,0,0,0,0,0,-.93,.751917458668046,.754938959783941,.725918085959695,.755917905239561
215,1,1,1,3,3,0,0,37,64,0,0,1,.08,1,1,0,.47,6,6,0,0,0,0,0,1,0,0,.23,.89811889782933,.897043271306482,.898462974656376,.887789953312843
216,1,1,2,3,0,0,0,30,2,0,0,1,.08,2,0,1,-.5,4,4,0,0,0,1,0,0,0,0,.03,.851356444395862,.84635478254365,.850453032125447,.826284851563022
217,0,1,2,3,0,0,0,22,48,0,0,1,.08,2,0,1,-.5,1,1,1,0,0,0,0,0,0,0,-.93,.702259393433892,.699702049693243,.698252350148401,.717149363502374
218,1,0,5,3,2,0,0,31,25,0,0,0,-.79,3,0,0,-.06,4,4,0,0,0,1,0,0,0,0,.03,.64927543126981,.714855139742318,.692689472919868,.706751609084704
219,1,1,1,3,0,0,0,38,208,0,0,1,.08,1,1,0,.47,6,6,0,0,0,0,0,1,0,0,.23,.89811889782933,.897043271306482,.898462974656376,.887789953312843
222,1,1,1,3,1,0,0,33,60,0,0,1,.08,1,1,0,.47,5,5,0,0,0,0,1,0,0,0,.47,.918882040210863,.915281569320099,.923274489477784,.915073825328005
223,1,1,1,3,0,0,0,55,16,0,0,1,.08,1,1,0,.47,9,8,0,0,0,0,0,0,1,0,.64,.930069410530946,.926372878426986,.935448393872283,.934399901338745
225,1,0,5,1,1,0,0,46,235,0,0,0,-.79,3,0,0,-.06,8,8,0,0,0,0,0,0,1,0,.64,.769864684918493,.812418679639081,.75001909885541,.776098117123241
226,1,1,1,2,0,0,0,31,98,0,0,1,.08,1,1,0,.47,4,4,0,0,0,1,0,0,0,0,.03,.880383261687306,.879270767198973,.878118767936741,.865053393300208
227,1,1,1,3,0,0,0,57,35,0,0,1,.08,1,1,0,.47,10,10,0,0,0,0,0,0,0,1,1.13,.957431462758646,.951266729181168,.96948587802397,.9901044733697
228,1,1,1,3,1,0,0,50,76,0,0,1,.08,1,1,0,.47,9,8,0,0,0,0,0,0,1,0,.64,.930069410530946,.926372878426986,.935448393872283,.934399901338745
230,1,1,1,1,1,0,0,36,52,0,0,1,.08,1,1,0,.47,6,6,0,0,0,0,0,1,0,0,.23,.89811889782933,.897043271306482,.898462974656376,.887789953312843
231,1,1,2,2,0,0,0,23,12,0,0,1,.08,2,0,1,-.5,2,2,0,1,0,0,0,0,0,0,-.69,.750869111472505,.742878297166062,.747359478525976,.744433235517536
232,1,1,1,3,4,0,0,46,41,0,0,1,.08,1,1,0,.47,8,8,0,0,0,0,0,0,1,0,.64,.930069410530946,.926372878426986,.935448393872283,.934399901338745
233,1,1,3,3,1,0,0,32,11,0,0,1,.08,3,0,0,-.06,5,5,0,0,0,0,1,0,0,0,.47,.876474856404263,.902676047074065,.87429691403084,.893891013863357
234,1,1,1,1,0,0,0,65,472,0,0,1,.08,1,1,0,.47,10,10,0,0,0,0,0,0,0,1,1.13,.957431462758646,.951266729181168,.96948587802397,.9901044733697
235,0,0,5,3,0,0,0,45,112,0,0,0,-.79,3,0,0,-.06,8,8,0,0,0,0,0,0,1,0,.64,.769864684918493,.812418679639081,.75001909885541,.776098117123241
236,0,0,2,2,1,0,0,25,9,0,0,0,-.79,2,0,1,-.5,2,2,0,1,0,0,0,0,0,0,-.69,.547564306363855,.536709492272563,.610907758956046,.607314262766681
237,1,0,4,3,0,0,0,66,229,1,1,0,-.79,1,1,0,.47,10,10,0,0,0,0,0,0,0,1,1.13,.900314153433922,.886708532607404,.83303415845404,.852985500618845
238,1,1,1,3,0,0,0,49,88,0,0,1,.08,1,1,0,.47,9,8,0,0,0,0,0,0,1,0,.64,.930069410530946,.926372878426986,.935448393872283,.934399901338745
239,1,1,1,1,1,0,0,27,28,0,0,1,.08,1,1,0,.47,3,3,0,0,1,0,0,0,0,0,-.28,.849082943767813,.846537841562328,.840556085930324,.829811725280624
241,1,1,2,3,0,0,0,24,10,0,0,1,.08,2,0,1,-.5,2,2,0,1,0,0,0,0,0,0,-.69,.750869111472505,.742878297166062,.747359478525976,.744433235517536
242,1,1,1,3,0,0,0,64,76,0,0,1,.08,1,1,0,.47,10,10,0,0,0,0,0,0,0,1,1.13,.957431462758646,.951266729181168,.96948587802397,.9901044733697
243,1,1,4,3,0,0,0,68,376,0,0,1,.08,1,1,0,.47,10,10,0,0,0,0,0,0,0,1,1.13,.957431462758646,.951266729181168,.96948587802397,.9901044733697
244,1,1,3,3,0,0,0,50,54,0,0,1,.08,3,0,0,-.06,9,8,0,0,0,0,0,0,1,0,.64,.892828673296522,.915264884213144,.886470818425339,.913217089874097
245,1,1,1,3,2,1,0,36,135,0,0,1,.08,1,1,0,.47,6,6,0,0,0,0,0,1,0,0,.23,.89811889782933,.897043271306482,.898462974656376,.887789953312843
246,0,0,2,3,0,0,0,37,101,0,0,0,-.79,2,0,1,-.5,6,6,0,0,0,0,0,1,0,0,.23,.733663997095007,.725451271433303,.734345519275152,.711902438824801
247,0,1,3,1,2,0,0,36,220,0,0,1,.08,3,0,0,-.06,6,6,0,0,0,0,0,1,0,0,.23,.846668360254363,.882073657042593,.849485399209432,.866607141848195
248,1,1,1,3,2,0,0,32,138,0,0,1,.08,1,1,0,.47,5,5,0,0,0,0,1,0,0,0,.47,.918882040210863,.915281569320099,.923274489477784,.915073825328005
251,1,1,1,1,1,0,0,44,208,0,0,1,.08,1,1,0,.47,8,8,0,0,0,0,0,0,1,0,.64,.930069410530946,.926372878426986,.935448393872283,.934399901338745
254,1,1,1,1,2,0,0,30,100,0,0,1,.08,1,1,0,.47,4,4,0,0,0,1,0,0,0,0,.03,.880383261687306,.879270767198973,.878118767936741,.865053393300208
255,1,1,1,3,0,1,0,36,159,0,0,1,.08,1,1,0,.47,6,6,0,0,0,0,0,1,0,0,.23,.89811889782933,.897043271306482,.898462974656376,.887789953312843
256,1,1,1,3,0,0,0,34,25,0,0,1,.08,1,1,0,.47,5,5,0,0,0,0,1,0,0,0,.47,.918882040210863,.915281569320099,.923274489477784,.915073825328005
259,1,1,1,2,3,0,0,34,7,0,0,1,.08,1,1,0,.47,5,5,0,0,0,0,1,0,0,0,.47,.918882040210863,.915281569320099,.923274489477784,.915073825328005
260,1,1,1,1,0,0,0,38,240,0,0,1,.08,1,1,0,.47,6,6,0,0,0,0,0,1,0,0,.23,.89811889782933,.897043271306482,.898462974656376,.887789953312843
261,1,1,1,3,1,0,0,47,63,0,0,1,.08,1,1,0,.47,9,8,0,0,0,0,0,0,1,0,.64,.930069410530946,.926372878426986,.935448393872283,.934399901338745
262,1,1,1,1,1,0,0,24,72,0,0,1,.08,1,1,0,.47,2,2,0,1,0,0,0,0,0,0,-.69,.794788973523434,.79252822772002,.77502521433727,.783201777254723
264,1,1,4,3,0,0,0,52,28,0,0,1,.08,1,1,0,.47,9,8,0,0,0,0,0,0,1,0,.64,.930069410530946,.926372878426986,.935448393872283,.934399901338745
265,1,1,1,3,0,0,0,64,78,0,0,1,.08,1,1,0,.47,10,10,0,0,0,0,0,0,0,1,1.13,.957431462758646,.951266729181168,.96948587802397,.9901044733697
266,1,1,1,3,1,0,0,44,208,0,0,1,.08,1,1,0,.47,8,8,0,0,0,0,0,0,1,0,.64,.930069410530946,.926372878426986,.935448393872283,.934399901338745
268,1,1,1,3,0,0,0,51,184,0,0,1,.08,1,1,0,.47,9,8,0,0,0,0,0,0,1,0,.64,.930069410530946,.926372878426986,.935448393872283,.934399901338745
269,1,1,1,3,1,0,0,28,112,0,0,1,.08,1,1,0,.47,3,3,0,0,1,0,0,0,0,0,-.28,.849082943767813,.846537841562328,.840556085930324,.829811725280624
270,1,1,2,3,0,0,0,30,16,0,0,1,.08,2,0,1,-.5,4,4,0,0,0,1,0,0,0,0,.03,.851356444395862,.84635478254365,.850453032125447,.826284851563022
271,0,1,2,3,0,0,0,23,3,1,1,1,.08,2,0,1,-.5,2,2,0,1,0,0,0,0,0,0,-.69,.750869111472505,.742878297166062,.747359478525976,.744433235517536
273,1,1,2,3,0,0,0,30,124,0,0,1,.08,2,0,1,-.5,4,4,0,0,0,1,0,0,0,0,.03,.851356444395862,.84635478254365,.850453032125447,.826284851563022
275,1,0,1,3,0,0,0,42,16,0,0,0,-.79,1,1,0,.47,8,8,0,0,0,0,0,0,1,0,.64,.842286135947117,.834572050121952,.798996674302353,.797280928587889
276,1,1,1,3,2,0,0,31,127,0,0,1,.08,1,1,0,.47,4,4,0,0,0,1,0,0,0,0,.03,.880383261687306,.879270767198973,.878118767936741,.865053393300208
277,1,1,2,1,0,0,0,23,60,0,0,1,.08,2,0,1,-.5,2,2,0,1,0,0,0,0,0,0,-.69,.750869111472505,.742878297166062,.747359478525976,.744433235517536
278,1,1,5,3,0,1,0,29,28,0,0,1,.08,3,0,0,-.06,4,4,0,0,0,1,0,0,0,0,.03,.821753709032074,.862114282653614,.829141192489797,.84387058183556
281,1,1,4,3,0,0,0,68,172,0,0,1,.08,1,1,0,.47,10,10,0,0,0,0,0,0,0,1,1.13,.957431462758646,.951266729181168,.96948587802397,.9901044733697
283,1,1,2,5,0,0,0,22,16,0,0,1,.08,2,0,1,-.5,1,1,1,0,0,0,0,0,0,0,-.93,.702259393433892,.699702049693243,.698252350148401,.717149363502374
284,1,1,1,3,2,0,0,30,52,0,0,1,.08,1,1,0,.47,4,4,0,0,0,1,0,0,0,0,.03,.880383261687306,.879270767198973,.878118767936741,.865053393300208
285,1,1,1,3,0,0,0,52,29,0,0,1,.08,1,1,0,.47,9,8,0,0,0,0,0,0,1,0,.64,.930069410530946,.926372878426986,.935448393872283,.934399901338745
286,0,0,1,3,2,0,0,39,0,0,0,0,-.79,1,1,0,.47,7,6,0,0,0,0,0,1,0,0,.23,.779727198512969,.777458257703807,.762011255086446,.750670980561988
287,1,1,1,1,2,0,0,31,34,0,0,1,.08,1,1,0,.47,4,4,0,0,0,1,0,0,0,0,.03,.880383261687306,.879270767198973,.878118767936741,.865053393300208
288,0,1,2,5,0,0,0,19,12,0,0,1,.08,2,0,1,-.5,1,1,1,0,0,0,0,0,0,0,-.93,.702259393433892,.699702049693243,.698252350148401,.717149363502374
289,1,1,2,3,0,0,0,25,16,0,0,1,.08,2,0,1,-.5,2,2,0,1,0,0,0,0,0,0,-.69,.750869111472505,.742878297166062,.747359478525976,.744433235517536
290,1,1,1,1,1,0,0,61,292,0,0,1,.08,1,1,0,.47,10,10,0,0,0,0,0,0,0,1,1.13,.957431462758646,.951266729181168,.96948587802397,.9901044733697
292,1,0,3,3,0,0,0,45,133,0,0,0,-.79,3,0,0,-.06,8,8,0,0,0,0,0,0,1,0,.64,.769864684918493,.812418679639081,.75001909885541,.776098117123241
293,1,1,1,3,3,0,0,46,160,0,0,1,.08,1,1,0,.47,8,8,0,0,0,0,0,0,1,0,.64,.930069410530946,.926372878426986,.935448393872283,.934399901338745
294,1,1,2,5,0,0,0,31,156,0,0,1,.08,2,0,1,-.5,4,4,0,0,0,1,0,0,0,0,.03,.851356444395862,.84635478254365,.850453032125447,.826284851563022
295,1,1,2,3,0,0,0,34,26,0,0,1,.08,2,0,1,-.5,5,5,0,0,0,0,1,0,0,0,.47,.89811638334343,.890966188090953,.89560875366649,.876305283590819
296,0,1,4,3,2,0,0,53,10,0,0,1,.08,1,1,0,.47,9,8,0,0,0,0,0,0,1,0,.64,.930069410530946,.926372878426986,.935448393872283,.934399901338745
297,0,1,1,3,3,0,0,46,64,0,0,1,.08,1,1,0,.47,8,8,0,0,0,0,0,0,1,0,.64,.930069410530946,.926372878426986,.935448393872283,.934399901338745
298,1,2,1,1,0,0,0,65,244,0,0,0,-.79,1,1,0,.47,10,10,0,0,0,0,0,0,0,1,1.13,.900314153433922,.886708532607404,.83303415845404,.852985500618845
299,1,1,1,3,2,1,0,50,47,0,0,1,.08,1,1,0,.47,9,8,0,0,0,0,0,0,1,0,.64,.930069410530946,.926372878426986,.935448393872283,.934399901338745
300,1,1,2,5,0,0,0,20,24,1,1,1,.08,2,0,1,-.5,1,1,1,0,0,0,0,0,0,0,-.93,.702259393433892,.699702049693243,.698252350148401,.717149363502374
301,1,1,1,1,1,0,0,33,4,0,0,1,.08,1,1,0,.47,5,5,0,0,0,0,1,0,0,0,.47,.918882040210863,.915281569320099,.923274489477784,.915073825328005
303,0,1,2,3,0,0,0,21,36,0,0,1,.08,2,0,1,-.5,1,1,1,0,0,0,0,0,0,0,-.93,.702259393433892,.699702049693243,.698252350148401,.717149363502374
304,1,1,2,3,0,0,0,26,6,0,0,1,.08,2,0,1,-.5,3,3,0,0,1,0,0,0,0,0,-.28,.814064783319128,.806659812892054,.81289035011903,.791043183543438
305,1,1,1,1,0,0,0,52,18,0,0,1,.08,1,1,0,.47,9,8,0,0,0,0,0,0,1,0,.64,.930069410530946,.926372878426986,.935448393872283,.934399901338745
306,1,0,1,3,1,0,0,35,12,0,0,0,-.79,1,1,0,.47,6,6,0,0,0,0,0,1,0,0,.23,.779727198512969,.777458257703807,.762011255086446,.750670980561988
307,1,1,1,1,1,0,0,41,52,0,0,1,.08,1,1,0,.47,7,6,0,0,0,0,0,1,0,0,.23,.89811889782933,.897043271306482,.898462974656376,.887789953312843
309,0,1,1,2,0,1,1,40,40,0,0,1,.08,1,1,0,.47,7,6,0,0,0,0,0,1,0,0,.23,.89811889782933,.897043271306482,.898462974656376,.887789953312843
310,1,1,2,1,0,0,0,27,64,0,0,1,.08,2,0,1,-.5,3,3,0,0,1,0,0,0,0,0,-.28,.814064783319128,.806659812892054,.81289035011903,.791043183543438
311,1,1,2,5,0,0,0,21,17,0,0,1,.08,2,0,1,-.5,1,1,1,0,0,0,0,0,0,0,-.93,.702259393433892,.699702049693243,.698252350148401,.717149363502374
312,1,1,1,1,1,0,0,47,15,0,0,1,.08,1,1,0,.47,9,8,0,0,0,0,0,0,1,0,.64,.930069410530946,.926372878426986,.935448393872283,.934399901338745
313,1,1,1,3,2,1,0,27,72,0,0,1,.08,1,1,0,.47,3,3,0,0,1,0,0,0,0,0,-.28,.849082943767813,.846537841562328,.840556085930324,.829811725280624
314,1,0,1,3,3,0,0,50,20,0,0,0,-.79,1,1,0,.47,9,8,0,0,0,0,0,0,1,0,.64,.842286135947117,.834572050121952,.798996674302353,.797280928587889
315,1,1,1,3,0,0,0,58,124,0,0,1,.08,1,1,0,.47,10,10,0,0,0,0,0,0,0,1,1.13,.957431462758646,.951266729181168,.96948587802397,.9901044733697
316,1,1,1,1,0,1,0,64,218,0,0,1,.08,1,1,0,.47,10,10,0,0,0,0,0,0,0,1,1.13,.957431462758646,.951266729181168,.96948587802397,.9901044733697
317,1,1,1,3,4,0,0,45,28,0,0,1,.08,1,1,0,.47,8,8,0,0,0,0,0,0,1,0,.64,.930069410530946,.926372878426986,.935448393872283,.934399901338745
318,1,0,1,1,1,0,0,31,16,0,0,0,-.79,1,1,0,.47,4,4,0,0,0,1,0,0,0,0,.03,.747183313369458,.744912958621811,.741667048366812,.727934420549353
319,1,1,3,3,1,1,0,51,396,0,0,1,.08,3,0,0,-.06,9,8,0,0,0,0,0,0,1,0,.64,.892828673296522,.915264884213144,.886470818425339,.913217089874097
321,1,1,3,3,2,0,0,38,124,0,0,1,.08,3,0,0,-.06,6,6,0,0,0,0,0,1,0,0,.23,.846668360254363,.882073657042593,.849485399209432,.866607141848195
322,1,1,1,3,2,0,0,37,2,0,0,1,.08,1,1,0,.47,6,6,0,0,0,0,0,1,0,0,.23,.89811889782933,.897043271306482,.898462974656376,.887789953312843
324,1,1,1,1,1,0,0,44,124,0,0,1,.08,1,1,0,.47,8,8,0,0,0,0,0,0,1,0,.64,.930069410530946,.926372878426986,.935448393872283,.934399901338745
325,1,1,1,1,1,0,0,32,100,0,0,1,.08,1,1,0,.47,5,5,0,0,0,0,1,0,0,0,.47,.918882040210863,.915281569320099,.923274489477784,.915073825328005
328,1,1,1,3,2,0,0,33,4,0,0,1,.08,1,1,0,.47,5,5,0,0,0,0,1,0,0,0,.47,.918882040210863,.915281569320099,.923274489477784,.915073825328005
329,1,1,1,1,3,0,0,41,276,0,0,1,.08,1,1,0,.47,7,6,0,0,0,0,0,1,0,0,.23,.89811889782933,.897043271306482,.898462974656376,.887789953312843
330,1,1,1,1,0,0,0,41,276,0,0,1,.08,1,1,0,.47,7,6,0,0,0,0,0,1,0,0,.23,.89811889782933,.897043271306482,.898462974656376,.887789953312843
331,0,0,2,5,0,1,0,24,16,0,0,0,-.79,2,0,1,-.5,2,2,0,1,0,0,0,0,0,0,-.69,.547564306363855,.536709492272563,.610907758956046,.607314262766681
332,1,1,1,2,2,0,0,50,26,0,0,1,.08,1,1,0,.47,9,8,0,0,0,0,0,0,1,0,.64,.930069410530946,.926372878426986,.935448393872283,.934399901338745
333,1,1,1,3,0,0,0,32,45,0,0,1,.08,1,1,0,.47,5,5,0,0,0,0,1,0,0,0,.47,.918882040210863,.915281569320099,.923274489477784,.915073825328005
335,1,1,2,3,0,0,0,22,4,0,0,1,.08,2,0,1,-.5,1,1,1,0,0,0,0,0,0,0,-.93,.702259393433892,.699702049693243,.698252350148401,.717149363502374
336,1,1,1,3,2,0,0,46,52,0,0,1,.08,1,1,0,.47,8,8,0,0,0,0,0,0,1,0,.64,.930069410530946,.926372878426986,.935448393872283,.934399901338745
338,1,1,2,3,0,0,0,34,7,0,0,1,.08,2,0,1,-.5,5,5,0,0,0,0,1,0,0,0,.47,.89811638334343,.890966188090953,.89560875366649,.876305283590819
339,1,1,1,1,1,1,0,53,172,0,0,1,.08,1,1,0,.47,9,8,0,0,0,0,0,0,1,0,.64,.930069410530946,.926372878426986,.935448393872283,.934399901338745
340,1,1,1,1,2,1,0,43,124,0,0,1,.08,1,1,0,.47,8,8,0,0,0,0,0,0,1,0,.64,.930069410530946,.926372878426986,.935448393872283,.934399901338745
341,1,1,1,3,1,0,0,28,52,0,0,1,.08,1,1,0,.47,3,3,0,0,1,0,0,0,0,0,-.28,.849082943767813,.846537841562328,.840556085930324,.829811725280624
343,0,1,1,3,0,0,0,24,11,0,0,1,.08,1,1,0,.47,2,2,0,1,0,0,0,0,0,0,-.69,.794788973523434,.79252822772002,.77502521433727,.783201777254723
344,0,1,1,3,2,0,0,43,165,0,0,1,.08,1,1,0,.47,8,8,0,0,0,0,0,0,1,0,.64,.930069410530946,.926372878426986,.935448393872283,.934399901338745
345,1,1,1,2,0,0,0,32,168,0,0,1,.08,1,1,0,.47,5,5,0,0,0,0,1,0,0,0,.47,.918882040210863,.915281569320099,.923274489477784,.915073825328005
346,1,1,1,3,1,0,0,46,244,0,0,1,.08,1,1,0,.47,8,8,0,0,0,0,0,0,1,0,.64,.930069410530946,.926372878426986,.935448393872283,.934399901338745
347,1,1,2,3,1,0,0,50,89,0,0,1,.08,2,0,1,-.5,9,8,0,0,0,0,0,0,1,0,.64,.91189304171482,.904910135077739,.907782658060989,.895631359601558
348,0,1,1,1,0,1,0,43,28,0,0,1,.08,1,1,0,.47,8,8,0,0,0,0,0,0,1,0,.64,.930069410530946,.926372878426986,.935448393872283,.934399901338745
352,1,1,4,3,0,0,0,70,352,0,0,1,.08,1,1,0,.47,10,10,0,0,0,0,0,0,0,1,1.13,.957431462758646,.951266729181168,.96948587802397,.9901044733697
353,1,1,3,3,0,0,0,64,112,0,0,1,.08,3,0,0,-.06,10,10,0,0,0,0,0,0,0,1,1.13,.933723727243627,.943686119247139,.920508302577026,.968921661905052
355,1,1,1,3,3,1,0,31,88,0,0,1,.08,1,1,0,.47,4,4,0,0,0,1,0,0,0,0,.03,.880383261687306,.879270767198973,.878118767936741,.865053393300208
356,1,1,2,5,2,0,0,34,2,0,0,1,.08,2,0,1,-.5,5,5,0,0,0,0,1,0,0,0,.47,.89811638334343,.890966188090953,.89560875366649,.876305283590819
357,1,1,1,1,1,0,0,56,148,0,0,1,.08,1,1,0,.47,9,8,0,0,0,0,0,0,1,0,.64,.930069410530946,.926372878426986,.935448393872283,.934399901338745
358,1,1,1,1,0,0,0,30,12,0,0,1,.08,1,1,0,.47,4,4,0,0,0,1,0,0,0,0,.03,.880383261687306,.879270767198973,.878118767936741,.865053393300208
359,1,0,2,3,0,0,0,21,2,0,0,0,-.79,2,0,1,-.5,1,1,1,0,0,0,0,0,0,0,-.93,.486418720687855,.483006399273922,.561800630578472,.580030390751519
361,0,1,4,3,2,0,0,37,25,0,0,1,.08,1,1,0,.47,6,6,0,0,0,0,0,1,0,0,.23,.89811889782933,.897043271306482,.898462974656376,.887789953312843
363,0,0,3,3,1,0,0,47,145,0,0,0,-.79,3,0,0,-.06,9,8,0,0,0,0,0,0,1,0,.64,.769864684918493,.812418679639081,.75001909885541,.776098117123241
364,1,1,1,3,2,0,0,34,40,0,0,1,.08,1,1,0,.47,5,5,0,0,0,0,1,0,0,0,.47,.918882040210863,.915281569320099,.923274489477784,.915073825328005
365,1,1,3,1,2,0,0,35,204,0,0,1,.08,3,0,0,-.06,6,6,0,0,0,0,0,1,0,0,.23,.846668360254363,.882073657042593,.849485399209432,.866607141848195
366,1,1,2,3,0,0,0,33,76,0,0,1,.08,2,0,1,-.5,5,5,0,0,0,0,1,0,0,0,.47,.89811638334343,.890966188090953,.89560875366649,.876305283590819
367,0,0,1,3,0,0,0,32,2,0,0,0,-.79,1,1,0,.47,5,5,0,0,0,0,1,0,0,0,.47,.819776604545473,.812451466351078,.786822769907854,.77795485257715
368,0,1,2,3,0,0,0,23,8,0,0,1,.08,2,0,1,-.5,2,2,0,1,0,0,0,0,0,0,-.69,.750869111472505,.742878297166062,.747359478525976,.744433235517536
369,1,1,1,3,2,0,0,36,116,0,0,1,.08,1,1,0,.47,6,6,0,0,0,0,0,1,0,0,.23,.89811889782933,.897043271306482,.898462974656376,.887789953312843
370,1,1,3,1,1,1,0,43,74,0,0,1,.08,3,0,0,-.06,8,8,0,0,0,0,0,0,1,0,.64,.892828673296522,.915264884213144,.886470818425339,.913217089874097
372,1,1,4,3,0,0,0,60,18,0,0,1,.08,1,1,0,.47,10,10,0,0,0,0,0,0,0,1,1.13,.957431462758646,.951266729181168,.96948587802397,.9901044733697
373,1,1,1,3,2,0,0,49,3,0,0,1,.08,1,1,0,.47,9,8,0,0,0,0,0,0,1,0,.64,.930069410530946,.926372878426986,.935448393872283,.934399901338745
374,1,1,1,3,3,0,0,37,75,0,0,1,.08,1,1,0,.47,6,6,0,0,0,0,0,1,0,0,.23,.89811889782933,.897043271306482,.898462974656376,.887789953312843
375,1,1,2,3,0,0,0,60,221,0,0,1,.08,2,0,1,-.5,10,10,0,0,0,0,0,0,0,1,1.13,.94595376791692,.936563765982576,.941820142212676,.951335931632514
376,1,1,1,1,2,0,0,36,76,0,0,1,.08,1,1,0,.47,6,6,0,0,0,0,0,1,0,0,.23,.89811889782933,.897043271306482,.898462974656376,.887789953312843
377,1,1,1,3,1,0,0,46,65,0,0,1,.08,1,1,0,.47,8,8,0,0,0,0,0,0,1,0,.64,.930069410530946,.926372878426986,.935448393872283,.934399901338745
380,0,1,3,3,0,0,0,26,2,0,0,1,.08,3,0,0,-.06,3,3,0,0,1,0,0,0,0,0,-.28,.778963511417973,.825652122761254,.79157851048338,.808628913815976
382,1,1,1,1,2,0,0,41,40,0,0,1,.08,1,1,0,.47,7,6,0,0,0,0,0,1,0,0,.23,.89811889782933,.897043271306482,.898462974656376,.887789953312843
383,1,1,1,1,0,0,0,42,256,0,0,1,.08,1,1,0,.47,8,8,0,0,0,0,0,0,1,0,.64,.930069410530946,.926372878426986,.935448393872283,.934399901338745
384,1,1,2,5,0,0,0,19,12,0,0,1,.08,2,0,1,-.5,1,1,1,0,0,0,0,0,0,0,-.93,.702259393433892,.699702049693243,.698252350148401,.717149363502374
385,1,1,1,3,0,0,0,50,20,0,0,1,.08,1,1,0,.47,9,8,0,0,0,0,0,0,1,0,.64,.930069410530946,.926372878426986,.935448393872283,.934399901338745
386,1,1,1,3,0,0,0,28,18,0,0,1,.08,1,1,0,.47,3,3,0,0,1,0,0,0,0,0,-.28,.849082943767813,.846537841562328,.840556085930324,.829811725280624
387,0,1,2,5,0,0,0,24,72,0,0,1,.08,2,0,1,-.5,2,2,0,1,0,0,0,0,0,0,-.69,.750869111472505,.742878297166062,.747359478525976,.744433235517536
390,1,1,1,3,1,0,0,41,256,0,0,1,.08,1,1,0,.47,7,6,0,0,0,0,0,1,0,0,.23,.89811889782933,.897043271306482,.898462974656376,.887789953312843
391,1,1,1,3,0,0,0,50,21,0,0,1,.08,1,1,0,.47,9,8,0,0,0,0,0,0,1,0,.64,.930069410530946,.926372878426986,.935448393872283,.934399901338745
392,1,0,1,3,1,0,0,51,40,0,0,0,-.79,1,1,0,.47,9,8,0,0,0,0,0,0,1,0,.64,.842286135947117,.834572050121952,.798996674302353,.797280928587889
393,1,1,1,3,0,0,0,25,30,0,0,1,.08,1,1,0,.47,2,2,0,1,0,0,0,0,0,0,-.69,.794788973523434,.79252822772002,.77502521433727,.783201777254723
394,1,1,1,1,0,0,0,47,155,0,0,1,.08,1,1,0,.47,9,8,0,0,0,0,0,0,1,0,.64,.930069410530946,.926372878426986,.935448393872283,.934399901338745
398,1,1,1,5,2,0,0,49,208,0,0,1,.08,1,1,0,.47,9,8,0,0,0,0,0,0,1,0,.64,.930069410530946,.926372878426986,.935448393872283,.934399901338745
399,1,1,2,5,0,0,0,34,192,0,0,1,.08,2,0,1,-.5,5,5,0,0,0,0,1,0,0,0,.47,.89811638334343,.890966188090953,.89560875366649,.876305283590819
401,0,0,1,3,1,0,0,32,34,0,0,0,-.79,1,1,0,.47,5,5,0,0,0,0,1,0,0,0,.47,.819776604545473,.812451466351078,.786822769907854,.77795485257715
402,1,1,1,2,1,0,0,50,4,0,0,1,.08,1,1,0,.47,9,8,0,0,0,0,0,0,1,0,.64,.930069410530946,.926372878426986,.935448393872283,.934399901338745
404,1,1,3,3,2,0,0,35,8,0,0,1,.08,3,0,0,-.06,6,6,0,0,0,0,0,1,0,0,.23,.846668360254363,.882073657042593,.849485399209432,.866607141848195
406,0,1,1,2,3,0,0,26,5,0,0,1,.08,1,1,0,.47,3,3,0,0,1,0,0,0,0,0,-.28,.849082943767813,.846537841562328,.840556085930324,.829811725280624
408,1,1,1,1,0,0,1,48,360,0,0,1,.08,1,1,0,.47,9,8,0,0,0,0,0,0,1,0,.64,.930069410530946,.926372878426986,.935448393872283,.934399901338745
409,0,1,2,5,0,0,0,20,24,0,0,1,.08,2,0,1,-.5,1,1,1,0,0,0,0,0,0,0,-.93,.702259393433892,.699702049693243,.698252350148401,.717149363502374
410,1,1,2,5,0,0,0,25,52,0,0,1,.08,2,0,1,-.5,2,2,0,1,0,0,0,0,0,0,-.69,.750869111472505,.742878297166062,.747359478525976,.744433235517536
411,1,1,1,3,1,0,0,34,32,0,0,1,.08,1,1,0,.47,5,5,0,0,0,0,1,0,0,0,.47,.918882040210863,.915281569320099,.923274489477784,.915073825328005
412,1,1,1,2,1,0,0,35,18,0,0,1,.08,1,1,0,.47,6,6,0,0,0,0,0,1,0,0,.23,.89811889782933,.897043271306482,.898462974656376,.887789953312843
